step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
43,3.72529e-10,0.003,0.001,16.7008,2000,3.21965,3.21965,3.89969,,359.281,383.719,1293.41,1381.39,1.5,0,2.00632e+06,11065,11088.8,700,700,0.122402,0.00371975,0.213463,0.217314,0.00385416,0.206854,0.0510716,-0.0039913,0.00269793,1.46151,0.178869,8.73174,7793.04
44,3.72529e-10,0.003,0.001,17.0082,2000,3.08486,3.08486,3.83913,,351.125,376.594,1264.05,1355.74,1.5625,0,2.0622e+06,11009.9,11034.3,700,700,0.1147,0.00346558,0.214366,0.218108,0.00374708,0.17876,0.0518325,-0.00388855,0.00221948,1.46947,0.180601,8.8891,7876.42
45,0.2,0.003,0.001,17.1199,2000,3.18447,3.18447,3.8674,,372.438,396.656,1340.78,1427.96,1.3125,0,2.03143e+06,11054,11078.9,700,700,0.144028,0.000706821,0.218967,0.248712,0.0297476,0.116412,0.0521592,-0.0291384,0.00533287,1.44941,10.8222,10.6312,
46,0.2,0.003,0.001,17.0756,2000,3.48294,3.48294,4.03114,,403.688,426.344,1453.28,1534.84,2.75,0,1.93825e+06,11068,11092.5,700,700,0.0503547,-0.0033912,0.0589242,0.0735047,0.0145974,0.264367,0.0147688,-0.0146556,0.00156467,1.41392,9.911,10.0518,
47,0.1,0.003,0.001,17.3616,2000,3.50607,3.50607,4.04969,,415.125,437.844,1494.45,1576.24,2.0625,0,1.86861e+06,11002.3,11027.4,700,700,0.124916,0.000680319,0.0786924,0.126645,0.0479504,0.422869,0.0523314,-0.0483164,0.00237192,1.40045,1.26621,10.058,
48,0.05,0.003,0.001,18.6545,2000,3.77763,3.77763,4.09372,,450.906,472.781,1623.26,1702.01,3,0,1.98643e+06,10955.2,10980.4,700,700,0.0392065,-0.00118706,0.148419,0.144789,-0.00360427,0.269869,0.0527038,0.00236656,0.00242667,1.37425,3.15941,12.0082,
49,0.05,0.003,0.001,19.5663,2000,3.45923,3.45923,3.94094,,475.375,492.531,1711.35,1773.11,3.25,0,1.92611e+06,11005,11033.8,700,700,0.0191804,-0.00187046,0.120632,0.0956508,-0.0249689,0.207062,0.0550085,0.0244147,0.00173779,1.37594,2.84788,27.6003,
50,0.05,0.003,0.001,20.7411,2000,3.11633,3.11633,3.76101,,463.25,480.406,1667.7,1729.46,3,0,1.88581e+06,10999.5,11031.1,700,700,0.0939856,-0.000697794,0.0718385,0.0687082,-0.00312426,0.354787,0.0584992,0.00410465,0.00106992,1.37824,1.26786,41.7803,
51,0.025,0.003,0.001,21.2148,2000,3.20069,3.20069,3.79426,,489.562,502.875,1762.42,1810.35,4.5,0,1.81195e+06,10983,11014.9,700,700,-0.0762447,-0.00324415,0.0805847,0.0369104,-0.0436569,0.144215,0.0593788,0.0424727,0.00174388,1.36508,3.75187,43.9519,
52,0.025,0.003,0.001,21.2394,2000,3.1926,3.1926,3.80379,,495.438,507.844,1783.58,1828.24,4,0,1.77796e+06,10944.4,10976.7,700,700,-0.0431617,-0.00195111,0.057799,0.0332468,-0.0245545,0.277894,0.0596146,0.0239947,0.00162748,1.35863,3.90599,47.0567,
53,0.025,0.003,0.001,21.3076,2000,3.20383,3.20383,3.83224,,492.625,508.562,1773.45,1830.82,2.75,0,1.83375e+06,10926,10958.1,700,700,0.131368,0.00100351,0.0399959,0.0659267,0.0259224,0.363753,0.0614572,-0.0260551,0.000925725,1.34261,0.526576,44.8543,
54,0.0125,0.003,0.001,21.0142,2000,3.38928,3.38928,3.8947,,507.656,523.406,1827.56,1884.26,3.4375,0,1.81761e+06,10983.1,11014.3,700,700,0.0651994,-0.000115467,0.0732381,0.0764411,0.00320059,0.238062,0.025318,-0.003958,0.0016629,1.33797,1.61108,41.1951,
55,0.0125,0.003,0.001,20.6166,2000,3.42442,3.42442,3.90387,,505.781,521.031,1820.81,1875.71,3.5625,0,1.82366e+06,11033.4,11064.3,700,700,0.0493602,-0.000301299,0.0849102,0.0805028,-0.00440693,0.28947,0.0589291,0.00366599,0.00133195,1.34215,1.77627,40.5543,
56,0.00625,0.003,0.001,23.8406,2000,3.31469,3.31469,3.87285,,496.062,510.312,1785.82,1837.12,3,0,1.87434e+06,10967,10998.1,700,700,0.0674497,-1.58699e-05,0.0680583,0.0715885,0.00353898,0.332446,0.0585162,-0.00385205,0.00139349,1.35165,1.56342,56.2557,
57,0.003125,0.003,0.001,21.6811,2000,3.35822,3.35822,3.81696,,487.438,502.875,1754.78,1810.35,2.96875,0,1.86784e+06,11050,11081.1,700,700,0.0803753,0.000429203,0.0731636,0.0841306,0.0109661,0.322309,0.0606265,-0.0107293,0.00159517,1.34587,0.898232,46.7866,
58,0.003125,0.003,0.001,22.1336,2000,3.38661,3.38661,3.91091,,512.031,526.062,1843.31,1893.83,3.125,0,1.83187e+06,10990.9,11022.4,700,700,0.0319734,-0.000691978,0.0844879,0.0754481,-0.00903388,0.30871,0.0457747,0.0074936,0.00235761,1.33735,2.08978,55.1147,
59,0.003125,0.003,0.001,22.9292,2000,3.28824,3.28824,3.85951,,513.562,527.75,1848.82,1899.9,2.25,0,1.77774e+06,10914.4,10946.9,700,700,0.16137,0.00129442,0.0797323,0.100057,0.0203295,0.418552,0.0604761,-0.0204267,0.00159858,1.32495,0.532177,54.0355,
60,0.0015625,0.003,0.001,23.5504,2000,3.2263,3.2263,3.84164,,511.062,524.219,1839.82,1887.19,2.9375,0,1.82261e+06,10945.4,10978.3,700,700,0.122076,0.00057387,0.0873037,0.0954172,0.00812552,0.359025,0.0486524,-0.00857073,0.00135556,1.34643,0.777021,56.2337,
