step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
83,8.88178e-17,0.003,0.001,16.642,2000,0.090435,0.0831854,0.6694,0.0985124,29.075,23.575,104.67,84.87,0.25,0.2,1.61076e+06,11172,11224.1,700,700,-0.0507125,-0.000253022,-0.072605,-0.0647384,0.00786323,0.75631,0.0359773,-0.0081054,0.00109225,1.55231,0.203141,53.0673,
84,4.44089e-17,0.003,0.001,16.9502,2000,0.0740275,0.068824,0.584564,0.0796891,25.675,20.575,92.43,74.07,0.7,0.375,1.65637e+06,11195.5,11248.4,700,700,-0.164713,-0.00130399,-0.0958263,-0.096334,-0.000506941,0.639014,0.0375076,-3.65449e-05,0.00170532,1.55828,1.0489,52.2811,
85,2.22045e-17,0.003,0.001,16.8449,2000,0.105341,0.0983973,0.738717,0.113091,34.05,28.175,122.58,101.43,0.2,0.15,1.60657e+06,11198.1,11250.8,700,700,-0.0359125,-0.000198484,-0.114091,-0.097348,0.0167405,0.797929,0.0352265,-0.0171115,0.000971819,1.54612,0.174171,53.0138,
86,1.11022e-17,0.003,0.001,16.6098,2000,0.0911761,0.0857151,0.645329,0.0971943,28.65,24.275,103.14,87.39,0.35,0.2,1.6118e+06,11187.3,11239.8,700,700,-0.0753625,-0.000604932,-0.0749793,-0.0727451,0.00223406,0.729939,0.0359212,-0.00245909,0.0014787,1.54921,0.573079,51.7865,
87,1.11022e-17,0.003,0.001,16.7295,2000,0.0955625,0.0900653,0.719945,0.101578,32.1,24.85,115.56,89.46,0.4,0.225,1.6163e+06,11186.7,11239.4,700,700,-0.087575,-0.000691799,-0.0591369,-0.0608854,-0.00174997,0.633257,0.0362876,0.0013091,0.00148201,1.54244,0.689627,50.815,
88,1.11022e-17,0.003,0.001,16.5948,2000,0.129518,0.120813,0.79045,0.13913,37.75,32.825,135.9,118.17,0.6,0.425,1.60751e+06,11215.5,11267.1,700,700,-0.133588,-0.000819701,-0.0789477,-0.0795444,-0.000595877,0.66636,0.0356053,7.63132e-05,0.00100289,1.54414,0.696082,51.3674,
89,5.55112e-18,0.003,0.001,16.7089,2000,0.0657465,0.0612853,0.5837,0.0706156,23.1,18.775,83.16,67.59,0.2,0.175,1.62902e+06,11157.5,11210.2,700,700,-0.0406125,-0.000155978,-0.0433298,-0.0384201,0.0049095,0.697711,0.0367484,-0.00498317,0.00122565,1.5526,0.100417,52.01,
90,5.55112e-18,0.003,0.001,16.4733,2000,0.124874,0.118478,0.810364,0.131811,38.375,32.275,138.15,116.19,1.1,0.775,1.62417e+06,11241.2,11293.6,700,700,-0.258863,-0.00156581,-0.0654694,-0.0747982,-0.00932551,0.416418,0.0361392,0.00873337,0.00196862,1.54977,1.0935,49.5891,
91,5.55112e-18,0.003,0.001,16.8879,2000,0.0972528,0.0915514,0.709043,0.103466,31.9,25.875,114.84,93.15,0.8,0.675,1.61739e+06,11187.4,11240.1,700,700,-0.187062,-0.000841066,-0.133429,-0.120702,0.0127259,0.675328,0.0376601,-0.0131518,0.00213425,1.55269,0.520139,52.3312,
92,5.55112e-18,0.003,0.001,16.9117,2000,0.0594338,0.0549652,0.527352,0.0642021,22.4,16.125,80.64,58.05,0.5,0.5,1.62906e+06,11148.1,11201.2,700,700,-0.116937,-0.000302727,-0.06079,-0.0512099,0.00957988,0.667222,0.0344805,-0.00961054,0.000599957,1.55497,0.0232307,52.9598,
93,2.77556e-18,0.003,0.001,16.7468,2000,0.0986571,0.0925033,0.712727,0.105351,31.975,26.6,115.11,95.76,0.45,0.2,1.62437e+06,11190.9,11243.9,700,700,-0.0992,-0.000933141,-0.0721313,-0.0732149,-0.00108464,0.677728,0.0376639,0.000545707,0.00126009,1.54974,0.830951,53.1116,
94,1.38778e-18,0.003,0.001,16.6419,2000,0.0790357,0.0738715,0.645087,0.0846901,27.05,21.45,97.38,77.22,0.05,0.05,1.63356e+06,11176.3,11228.4,700,700,-0.001775,2.28912e-05,-0.0604384,-0.0500806,0.0103572,0.807881,0.0346016,-0.0104162,0.000470177,1.55605,0.0114162,49.9906,
95,6.93889e-19,0.003,0.001,16.6984,2000,0.0595991,0.0553413,0.53395,0.0642474,22.2,17,79.92,61.2,0.4,0.05,1.63353e+06,11254.1,11306.7,700,700,-0.0915,-0.00119072,-0.0465133,-0.0474746,-0.00096085,0.673723,0.036044,0.000918079,0.000956474,1.55671,0.741765,49.188,
96,3.46945e-19,0.003,0.001,16.6195,2000,0.0814038,0.0759232,0.636686,0.0874275,26.75,21.7,96.3,78.12,0.7,0.525,1.62464e+06,11197.5,11249.8,700,700,-0.16415,-0.000916156,-0.0653566,-0.0630863,0.0022684,0.601203,0.0367662,-0.00258211,0.000945368,1.54712,0.585305,51.7968,
97,1.73472e-19,0.003,0.001,17.008,2000,0.0619804,0.0594765,0.556658,0.0647084,23.65,16.575,85.14,59.67,0.15,0.025,1.63135e+06,11231.1,11285.4,700,700,-0.0292125,-0.000416448,-0.0835727,-0.076441,0.00713062,0.812092,0.0370453,-0.0078275,0.00143975,1.55485,0.441137,53.0984,
98,1.73472e-19,0.003,0.001,17.4731,2000,0.078708,0.0727192,0.622673,0.08536,28.825,21.25,103.77,76.5,0.55,0.275,1.62033e+06,11220,11273.1,700,700,-0.126875,-0.00109434,-0.0617198,-0.0625485,-0.000828686,0.582396,0.0377694,0.000502172,0.00110688,1.54124,0.818186,56.62,
99,1.73472e-19,0.003,0.001,16.7068,2000,0.0507185,0.049147,0.513112,0.0525978,20.8,14.225,74.88,51.21,0.15,0.075,1.63988e+06,11211.6,11264.7,700,700,-0.0303875,-0.000256837,-0.059144,-0.0533616,0.00578176,0.773625,0.0371622,-0.00589975,0.00090954,1.56078,0.264258,50.4584,
100,8.67362e-20,0.003,0.001,16.7091,2000,0.0767991,0.0713276,0.62985,0.0827814,26.15,20.575,94.14,74.07,0.3,0.125,1.62754e+06,11220.1,11272.7,700,700,-0.0647125,-0.000660672,-0.0728857,-0.068295,0.00458841,0.699679,0.0364554,-0.00474556,0.00134884,1.55743,0.529113,52.9171,
101,4.33681e-20,0.003,0.001,16.6329,2000,0.0914798,0.0840041,0.687727,0.0997473,31.275,24.825,112.59,89.37,0.225,0.175,1.62105e+06,11191.7,11243.9,700,700,-0.0438375,-0.000205724,-0.0540992,-0.0486018,0.00549671,0.731445,0.036658,-0.00577211,0.000614807,1.55325,0.20049,52.9752,
102,2.1684e-20,0.003,0.001,16.8614,2000,0.0846051,0.0790441,0.667092,0.0907862,28.525,22.825,102.69,82.17,0.55,0.475,1.6178e+06,11197.5,11250.3,700,700,-0.126087,-0.000508316,-0.0543829,-0.0508502,0.00353259,0.562017,0.03807,-0.00333367,0.000828105,1.55223,0.295881,52.4757,
103,1.0842e-20,0.003,0.001,16.7249,2000,0.0734777,0.0692159,0.619841,0.0780357,26.4,20.2,95.04,72.72,0.7,0.4,1.62856e+06,11154.7,11207.3,700,700,-0.1649,-0.00134827,-0.0808821,-0.0856006,-0.0047187,0.640129,0.0374753,0.0043146,0.00116809,1.54991,1.13992,51.9243,
104,5.42101e-21,0.003,0.001,16.5893,2000,0.106834,0.0999936,0.754605,0.114315,33.95,27.975,122.22,100.71,0.5,0.3,1.60061e+06,11205.3,11257.4,700,700,-0.111013,-0.000835464,-0.0712989,-0.0730039,-0.00170763,0.651629,0.0370745,0.00138453,0.0012946,1.54065,0.816636,51.5628,
105,2.71051e-21,0.003,0.001,16.7498,2000,0.102318,0.0944511,0.723597,0.110953,33.475,26.75,120.51,96.3,0.5,0.25,1.60124e+06,11136.6,11188.6,700,700,-0.111625,-0.00100419,-0.0842876,-0.0772884,0.00699726,0.712051,0.0361201,-0.00730823,0.00109836,1.54309,0.570259,51.6678,
106,1.35525e-21,0.003,0.001,16.5151,2000,0.108846,0.104661,0.769463,0.113372,35.875,28,129.15,100.8,0.5,0.325,1.61014e+06,11227.6,11280.2,700,700,-0.111,-0.000810722,-0.0632233,-0.0653059,-0.00208174,0.597953,0.0367338,0.00172024,0.00190801,1.54305,0.729387,51.1408,
107,1.35525e-21,0.003,0.001,17.0403,2000,0.0670372,0.0613869,0.559915,0.0731685,25.425,18.15,91.53,65.34,0.3,0.125,1.63569e+06,11182.6,11235.9,700,700,-0.065925,-0.000667364,-0.0711913,-0.0655281,0.00565806,0.780253,0.0354492,-0.0057955,0.00104087,1.54821,0.448066,56.2997,
108,6.77626e-22,0.003,0.001,16.6327,2000,0.117029,0.110409,0.760915,0.124057,37.875,31.05,136.35,111.78,1.1,0.225,1.64177e+06,11221.3,11274.4,700,700,-0.259475,-0.00326253,-0.0852727,-0.126185,-0.0409103,0.457848,0.0364144,0.0398708,0.00215943,1.54614,3.44614,51.8709,
109,6.77626e-22,0.003,0.001,16.5101,2000,0.106337,0.0986803,0.752337,0.114808,33.425,28.35,120.33,102.06,0.35,0.225,1.59532e+06,11262.5,11314,700,700,-0.073325,-0.000569271,-0.0909847,-0.0837127,0.00726186,0.728321,0.0372555,-0.00763681,0.0015937,1.54309,0.46015,50.3495,
110,3.38813e-22,0.003,0.001,16.6529,2000,0.0708107,0.0652456,0.595635,0.0770797,24.475,19.325,88.11,69.57,0.5,0.375,1.63437e+06,11175.5,11227.5,700,700,-0.115338,-0.000690927,-0.0690441,-0.0684284,0.000615654,0.713294,0.0372584,-0.00098021,0.00140282,1.54843,0.535957,53.9745,
111,3.38813e-22,0.003,0.001,16.5084,2000,0.109611,0.101979,0.741993,0.118078,36.525,29.5,131.49,106.2,0.6,0.15,1.61071e+06,11167.1,11218.7,700,700,-0.13525,-0.00166222,-0.0745891,-0.0794568,-0.0048685,0.590879,0.0554218,0.00469526,0.00103744,1.54594,1.49489,50.8208,
112,1.69407e-22,0.003,0.001,16.7666,2000,0.0919037,0.0853918,0.728655,0.0991445,29.725,25.025,107.01,90.09,0.2,0.15,1.6209e+06,11219.5,11271.4,700,700,-0.0374875,-0.000227084,-0.0965585,-0.084162,0.0123963,0.786078,0.0379147,-0.0125542,0.000754993,1.53608,0.225748,51.243,
113,8.47033e-23,0.003,0.001,16.9808,2000,0.0768297,0.0733679,0.647023,0.0806101,25.9,20.85,93.24,75.06,0.8,0.325,1.6243e+06,11183.7,11236.7,700,700,-0.189575,-0.00191915,-0.104561,-0.113542,-0.00898086,0.579852,0.0376959,0.00842883,0.00146793,1.54825,1.76108,52.2314,
114,4.23516e-23,0.003,0.001,16.83,2000,0.0576346,0.0539616,0.536932,0.0617238,22.3,16.3,80.28,58.68,0.2,0.125,1.63304e+06,11288.6,11341.7,700,700,-0.04185,-0.00033129,-0.110622,-0.0972227,0.0133962,0.822504,0.0355105,-0.0137826,0.0012917,1.55353,0.305152,57.2486,
115,2.11758e-23,0.003,0.001,16.9539,2000,0.0758571,0.0714201,0.63673,0.0807399,28.275,20.275,101.79,72.99,0.5,0.425,1.62911e+06,11215.3,11268.5,700,700,-0.114863,-0.000491212,-0.0757933,-0.0678571,0.00793694,0.578191,0.0364082,-0.00808961,0.000913981,1.53883,0.256015,53.3864,
116,1.05879e-23,0.003,0.001,16.9113,2000,0.0620362,0.0576576,0.541173,0.0668439,21.725,16.525,78.21,59.49,0.65,0.5,1.62802e+06,11215.6,11268.3,700,700,-0.154237,-0.000873238,-0.0872396,-0.0821585,0.00508134,0.622068,0.0358613,-0.00546769,0.00081455,1.55382,0.511282,51.6668,
117,5.29396e-24,0.003,0.001,16.686,2000,0.078262,0.0743863,0.6065,0.0823729,27.975,20.9,100.71,75.24,1.25,0.625,1.62445e+06,11225.3,11277.9,700,700,-0.30205,-0.00267407,-0.0854528,-0.0915878,-0.00613515,0.389817,0.0374516,0.00546169,0.00102286,1.55615,1.43202,50.3027,
118,2.64698e-24,0.003,0.001,16.6304,2000,0.166401,0.15773,0.940475,0.175647,48.575,43.85,174.87,157.86,1.6,0.25,1.67527e+06,11170.9,11223.1,700,700,-0.378075,-0.00494374,-0.0957332,-0.16284,-0.0670997,0.246621,0.0365329,0.0659815,0.00173486,1.54659,5.33189,49.6772,
119,1.32349e-24,0.003,0.001,16.6296,2000,0.104457,0.100063,0.745457,0.109186,34.225,27.5,123.21,99,1.5,0.925,1.66171e+06,11243.6,11296.2,700,700,-0.36125,-0.00270012,-0.12203,-0.130398,-0.00836889,0.544984,0.0352422,0.00809976,0.00136674,1.54283,2.0815,52.779,
120,6.61744e-25,0.003,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
