,step,id,type,speed,lane_id,lane_position,fuel
3705,734,f_up_0.68,human,7.315036381315025,e_n_100.0_n_100.100_0,99.09626447813112,0.0
3706,734,f_right_0.98,human,0.6175976941610715,e_n_0.100_n_100.100_0,38.52784124963611,0.0
3707,734,f_right_1.98,rl,2.25,e_n_0.200_n_100.200_0,67.12662406305506,1.3980686114854743
3708,734,f_up_0.69,rl,4.971507992771018,e_n_100.0_n_100.100_0,79.96978276441689,0.0
3709,734,f_right_0.99,rl,0.507556218555209,e_n_0.100_n_100.100_0,30.334483715085366,0.0
3710,734,f_right_1.99,human,1.2827618393837372,e_n_0.200_n_100.200_0,57.62936163889398,1.1153006596952786
3711,734,f_up_0.70,human,11.325335560037352,e_n_100.0_n_100.100_0,48.72258719440248,0.0
3712,734,f_right_0.100,human,1.0190352013559136,e_n_0.100_n_100.100_0,22.04473714680214,0.0
3713,734,f_right_1.100,human,6.439772943736905,e_n_0.200_n_100.200_0,42.026932055157346,0.0
3714,734,f_right_0.101,human,3.1806816863541734,e_n_0.100_n_100.100_0,11.455574607877761,0.0
3715,734,f_right_1.101,rl,3.75,e_n_0.200_n_100.200_0,10.725,1.596874766022761
3716,734,f_up_0.71,human,2.5885020601360766,e_n_100.0_n_100.100_0,7.044251030068038,1.7539738020506037
3717,735,f_up_0.60,rl,12.708531674960968,e_n_100.200_n_100.300_0,15.105308986710334,0.9644545040861261
3718,735,f_up_0.61,human,10.547469029830452,:n_100.200_0_0,0.0032744753083306932,1.7106037537067988
3719,735,f_up_0.62,human,8.72391325062427,e_n_100.100_n_100.200_0,79.69531140839369,1.5317405882872193
3720,735,f_up_0.63,rl,7.486035674035778,e_n_100.100_n_100.200_0,62.9789206573863,1.2994870913250818
3721,735,f_up_0.64,human,6.673861301103143,e_n_100.100_n_100.200_0,47.709416767440864,1.4948860133719797
3722,735,f_up_0.65,human,6.038687028429964,e_n_100.100_n_100.200_0,33.67793221341706,1.1312767469719975
3723,735,f_right_0.93,rl,2.25,e_n_0.100_n_100.100_0,81.103423756594,1.3980686114854743
3724,735,f_right_1.94,human,11.903433848125578,e_n_100.200_n_200.200_0,96.82967815257786,0.9424968843002688
3725,735,f_right_0.94,human,1.0044110063426182,e_n_0.100_n_100.100_0,71.763104090288,1.1157314175111577
3726,735,f_up_0.66,rl,5.848406644672806,e_n_100.100_n_100.200_0,20.1979670005592,0.0
3727,735,f_right_0.95,human,0.695689310520401,e_n_0.100_n_100.100_0,63.325283825739966,0.0
3728,735,f_right_1.95,rl,10.74767880024928,e_n_100.200_n_200.200_0,75.34676910489135,1.8037035605530298
3729,735,f_up_0.67,human,6.467725817502256,e_n_100.100_n_100.200_0,6.183691686839595,0.0
3730,735,f_right_0.96,rl,0.8389919582263701,e_n_0.100_n_100.100_0,55.047276058737694,1.0969003120104925
3731,735,f_right_1.96,human,9.80085028414219,e_n_100.200_n_200.200_0,53.325151537321084,1.018349622818676
3732,735,f_right_0.97,human,0.532505255329191,e_n_0.100_n_100.100_0,46.79646381802049,0.0
3733,735,f_right_1.97,human,9.71062183944163,e_n_100.200_n_200.200_0,34.67299519763389,1.0836986357236165
3734,735,f_up_0.68,human,7.0860283463147535,:n_100.100_0_0,2.6392786512884925,0.0
3735,735,f_right_0.98,human,0.5570370188390746,e_n_0.100_n_100.100_0,38.806359759055645,0.0
3736,735,f_right_1.98,rl,3.0,e_n_0.200_n_100.200_0,68.62662406305506,1.4955735250074873
3737,735,f_up_0.69,rl,3.221507992771018,e_n_100.0_n_100.100_0,81.5805367608024,0.0
3738,735,f_right_0.99,rl,0.6466243431961085,e_n_0.100_n_100.100_0,30.65779588668342,1.113825598997411
3739,735,f_right_1.99,human,1.753186332137783,e_n_0.200_n_100.200_0,58.505954804962876,1.2257306321925658
3740,735,f_up_0.70,human,10.92572793665111,e_n_100.0_n_100.100_0,54.185451162728036,0.0
3741,735,f_right_0.100,human,0.8088377037279986,e_n_0.100_n_100.100_0,22.44915599866614,0.0
3742,735,f_right_1.100,human,5.423170836627026,e_n_0.200_n_100.200_0,44.73851747347086,0.0
3743,735,f_right_0.101,human,2.5805452527245096,e_n_0.100_n_100.100_0,12.745847234240015,0.0
3744,735,f_right_1.101,rl,4.5,e_n_0.200_n_100.200_0,12.975,1.7019723345312963
3745,735,f_up_0.71,human,3.8658818644414157,e_n_100.0_n_100.100_0,8.977191962288746,2.0697455782405756
3746,736,f_up_0.60,rl,12.708531674960968,e_n_100.200_n_100.300_0,21.459574824190817,0.9644545040861261
3747,736,f_up_0.61,human,10.652484351274358,:n_100.200_0_0,5.32951665094551,1.1677469266872125
3748,736,f_up_0.62,human,9.07464053023023,e_n_100.100_n_100.200_0,84.2326316735088,1.6132644255551425
3749,736,f_up_0.63,rl,8.056605858630771,e_n_100.100_n_100.200_0,67.00722358670168,1.9280976286835392
3750,736,f_up_0.64,human,7.008745967266164,e_n_100.100_n_100.200_0,51.213789751073946,1.429123318496404
3751,736,f_up_0.65,human,6.370210187184955,e_n_100.100_n_100.200_0,36.863037307009535,1.3831947055585823
3752,736,f_right_0.93,rl,3.0,e_n_0.100_n_100.100_0,82.603423756594,1.4955735250074873
3753,736,f_right_0.94,human,1.3248704013475225,e_n_0.100_n_100.100_0,72.42553929096175,1.155496527663933
3754,736,f_up_0.66,rl,5.945346159936452,e_n_100.100_n_100.200_0,23.170640080527427,1.0451329219536976
3755,736,f_right_0.95,human,0.7138544591901821,e_n_0.100_n_100.100_0,63.68221105533506,1.0931384107374935
3756,736,f_right_1.95,rl,11.103773094175356,e_n_100.200_n_200.200_0,80.89865565197903,1.8110835848243625
3757,736,f_up_0.67,human,6.350554600850462,e_n_100.100_n_100.200_0,9.358968987264825,0.0
3758,736,f_right_0.96,rl,0.8043082562402025,e_n_0.100_n_100.100_0,55.449430186857796,0.0
3759,736,f_right_1.96,human,9.888837697835935,e_n_100.200_n_200.200_0,58.26957038623905,1.1017041222038546
3760,736,f_right_0.97,human,0.6652448051576109,e_n_0.100_n_100.100_0,47.1290862205993,1.1125062246034636
3761,736,f_right_1.97,human,9.746220149071826,e_n_100.200_n_200.200_0,39.546105272169804,0.9829761735711955
3762,736,f_up_0.68,human,6.869830481230645,:n_100.100_0_0,6.074193891903815,0.0
3763,736,f_right_0.98,human,0.428163650749084,e_n_0.100_n_100.100_0,39.02044158443019,0.0
3764,736,f_right_1.98,rl,3.75,e_n_0.200_n_100.200_0,70.50162406305506,1.596874766022761
3765,736,f_up_0.69,rl,1.4715079927710182,e_n_100.0_n_100.100_0,82.31629075718791,0.0
3766,736,f_right_0.99,rl,0.6656916040983477,e_n_0.100_n_100.100_0,30.990641688732595,1.0955392490436449
3767,736,f_right_1.99,human,2.2649349061734343,e_n_0.200_n_100.200_0,59.638422258049594,1.2790466854535651
3768,736,f_up_0.70,human,9.980536050202073,e_n_100.0_n_100.100_0,59.175719187829074,0.0
3769,736,f_right_0.100,human,0.7643288720509506,e_n_0.100_n_100.100_0,22.831320434691616,0.0
3770,736,f_right_1.100,human,4.568292040150971,e_n_0.200_n_100.200_0,47.02266349354634,0.0
3771,736,f_right_0.101,human,1.9382613824247112,e_n_0.100_n_100.100_0,13.71497792545237,0.0
3772,736,f_right_1.101,rl,5.25,e_n_0.200_n_100.200_0,15.6,1.8108662305330936
3773,736,f_up_0.71,human,5.121026655920802,e_n_100.0_n_100.100_0,11.537705290249146,2.3715699617308994
3774,736,f_right_0.102,rl,0.0,e_n_0.100_n_100.100_0,5.1,1.1283318358790055
3775,736,f_right_1.102,human,0.0,e_n_0.200_n_100.200_0,5.1,1.1283318358790055
3776,737,f_up_0.60,rl,12.708531674960968,e_n_100.200_n_100.300_0,27.8138406616713,0.9644545040861261
3777,737,f_up_0.61,human,10.878582179018354,:n_100.200_0_0,10.768807740454687,1.4720615541731146
3778,737,f_up_0.62,human,9.26621326082605,e_n_100.100_n_100.200_0,88.86573830392183,1.2990070853983546
3779,737,f_up_0.63,rl,8.505428702587263,e_n_100.100_n_100.200_0,71.25993793799532,1.753481128006509
3780,737,f_up_0.64,human,7.437823949709092,e_n_100.100_n_100.200_0,54.932701725928496,1.615306110354524
3781,737,f_up_0.65,human,6.617225517700138,e_n_100.100_n_100.200_0,40.1716500658596,1.273278226139024
3782,737,f_right_0.93,rl,3.75,e_n_0.100_n_100.100_0,84.478423756594,1.596874766022761
3783,737,f_right_0.94,human,1.916799814433712,e_n_0.100_n_100.100_0,73.38393919817861,1.288070162601208
3784,737,f_up_0.66,rl,6.200292851557543,e_n_100.100_n_100.200_0,26.270786506306198,1.2664423131574991
3785,737,f_right_0.95,human,1.0501123321943366,e_n_0.100_n_100.100_0,64.20726722143223,1.1526071037684753
3786,737,f_right_1.95,rl,11.853773094175356,e_n_100.200_n_200.200_0,86.8255421990667,2.9335556438393278
3787,737,f_up_0.67,human,6.052169812942439,e_n_100.100_n_100.200_0,12.385053893736044,0.0
3788,737,f_right_0.96,rl,0.7844347788351805,e_n_0.100_n_100.100_0,55.841647576275385,0.0
3789,737,f_right_1.96,human,10.060497979483747,e_n_100.200_n_200.200_0,63.299819375980924,1.2957099187668206
3790,737,f_right_0.97,human,0.8435320777255001,e_n_0.100_n_100.100_0,47.55085225946205,1.1173823270415058
3791,737,f_right_1.97,human,9.83132435659329,e_n_100.200_n_200.200_0,44.461767450466446,1.0935988194466952
3792,737,f_up_0.68,human,6.655110636359164,:n_100.100_0_0,9.401749210083397,0.0
3793,737,f_right_0.98,human,0.6042161963775088,e_n_0.100_n_100.100_0,39.32254968261894,1.1196982438972891
3794,737,f_right_1.98,rl,4.5,e_n_0.200_n_100.200_0,72.75162406305506,1.7019723345312963
3795,737,f_up_0.69,rl,0.0,e_n_100.0_n_100.100_0,82.31629075718791,0.0
3796,737,f_right_0.99,rl,0.5004769545260639,e_n_0.100_n_100.100_0,31.240880165995627,0.0
3797,737,f_right_1.99,human,2.910017989456146,e_n_0.200_n_100.200_0,61.09343125277767,1.4152566854700126
3798,737,f_up_0.70,human,8.536144509623824,e_n_100.0_n_100.100_0,63.443791442640986,0.0
3799,737,f_right_0.100,human,0.614006129945602,e_n_0.100_n_100.100_0,23.138323499664416,0.0
3800,737,f_right_1.100,human,4.1342482383431784,e_n_0.200_n_100.200_0,49.08978761271793,0.0
3801,737,f_right_0.101,human,1.4697128850486798,e_n_0.100_n_100.100_0,14.44983436797671,0.0
3802,737,f_right_1.101,rl,6.0,e_n_0.200_n_100.200_0,18.6,1.9235564540281522
3803,737,f_up_0.71,human,6.328148965314212,e_n_100.0_n_100.100_0,14.701779772906253,2.6223012694259222
3804,737,f_right_0.102,rl,0.5723338327915386,e_n_0.100_n_100.100_0,5.386166916395769,1.170917923126609
3805,737,f_right_1.102,human,1.0891391510101966,e_n_0.200_n_100.200_0,5.644569575505098,1.337408142737598
3806,738,f_up_0.60,rl,12.708531674960968,e_n_100.200_n_100.300_0,34.16810649915178,0.9644545040861261
3807,738,f_up_0.61,human,11.012080210930725,e_n_100.200_n_100.300_0,5.074847845920051,1.252728159729612
3808,738,f_up_0.62,human,9.38400635155887,e_n_100.100_n_100.200_0,93.55774147970126,1.1497556199210712
3809,738,f_up_0.63,rl,8.761015947760772,e_n_100.100_n_100.200_0,75.6404459118757,1.400445221782055
3810,738,f_up_0.64,human,7.783396823592168,e_n_100.100_n_100.200_0,58.82440013772458,1.5013575427673425
3811,738,f_up_0.65,human,6.963597598077999,e_n_100.100_n_100.200_0,43.6534488648986,1.4440508921884143
3812,738,f_right_0.93,rl,4.5,e_n_0.100_n_100.100_0,86.728423756594,1.7019723345312963
3813,738,f_right_0.94,human,2.65943899496873,e_n_0.100_n_100.100_0,74.71365869566297,1.4464410380322155
3814,738,f_up_0.66,rl,6.3877513274817606,e_n_100.100_n_100.200_0,29.464662170047077,1.1780522110733
3815,738,f_right_0.95,human,1.424102620447617,e_n_0.100_n_100.100_0,64.91931853165605,1.1750914966741417
3816,738,f_right_1.95,rl,12.603773094175356,e_n_100.200_n_200.200_0,93.12742874615438,3.0796726478099576
3817,738,f_up_0.67,human,6.17258504877484,e_n_100.100_n_100.200_0,15.471346418123463,1.07915876111356
3818,738,f_right_0.96,rl,0.8231277337067033,e_n_0.100_n_100.100_0,56.253211443128734,1.0918412190145745
3819,738,f_right_1.96,human,10.212638569907647,e_n_100.200_n_200.200_0,68.40613866093474,1.2588116806724043
3820,738,f_right_0.97,human,0.7809346045217325,e_n_0.100_n_100.100_0,47.94131956172291,0.0
3821,738,f_right_1.97,human,9.930861061382013,e_n_100.200_n_200.200_0,49.427197981157455,1.1287015778889324
3822,738,f_up_0.68,human,6.460236211414393,e_n_100.100_n_100.200_0,1.4318673157905941,0.0
3823,738,f_right_0.98,human,0.831180771062405,e_n_0.100_n_100.100_0,39.738140068150145,1.1265747740820582
3824,738,f_right_1.98,rl,4.5,e_n_0.200_n_100.200_0,75.00162406305506,0.9456549490865528
3825,738,f_up_0.69,rl,0.0,e_n_100.0_n_100.100_0,82.31629075718791,1.1283318358790055
3826,738,f_right_0.99,rl,0.4855456085099015,e_n_0.100_n_100.100_0,31.483652970250578,0.0
3827,738,f_right_1.99,human,3.498551614749672,e_n_0.200_n_100.200_0,62.842707060152506,1.435898650715581
3828,738,f_up_0.70,human,6.545014816751055,e_n_100.0_n_100.100_0,66.71629885101652,0.0
3829,738,f_right_0.100,human,0.557778851476498,e_n_0.100_n_100.100_0,23.417212925402666,0.0
3830,738,f_right_1.100,human,3.9740896969365176,e_n_0.200_n_100.200_0,51.076832461186186,0.0
3831,738,f_right_0.101,human,1.1186673004934222,e_n_0.100_n_100.100_0,15.00916801822342,0.0
3832,738,f_right_1.101,rl,6.75,e_n_0.200_n_100.200_0,21.975,2.040043005016472
3833,738,f_up_0.71,human,7.43440101499603,e_n_100.0_n_100.100_0,18.418980280404266,2.7431714832217926
3834,738,f_right_0.102,rl,1.1016042275646596,e_n_0.100_n_100.100_0,5.9369690301780995,1.2016364869514677
3835,738,f_right_1.102,human,2.153866962639734,e_n_0.200_n_100.200_0,6.721503056824965,1.5377544535507384
3836,739,f_up_0.60,rl,12.708531674960968,e_n_100.200_n_100.300_0,40.522372336632266,0.9644545040861261
3837,739,f_up_0.61,human,10.956477508154965,e_n_100.200_n_100.300_0,10.553086599997533,0.0
3838,739,f_up_0.62,human,9.68310099422518,e_n_100.100_n_100.200_0,98.39929197681386,1.5536224093460218
3839,739,f_up_0.63,rl,8.960497858455394,e_n_100.100_n_100.200_0,80.1206948411034,1.3000136580037582
3840,739,f_up_0.64,human,7.971879233285751,e_n_100.100_n_100.200_0,62.810339754367455,1.2348267650663418
3841,739,f_up_0.65,human,7.243745658782866,e_n_100.100_n_100.200_0,47.275321694290035,1.3561002143569814
3842,739,f_right_0.93,rl,5.25,e_n_0.100_n_100.100_0,89.353423756594,1.8108662305330936
3843,739,f_right_0.94,human,3.4271519682448144,e_n_0.100_n_100.100_0,76.42723467978539,1.5664065016654918
3844,739,f_up_0.66,rl,6.46886932174023,e_n_100.100_n_100.200_0,32.69909683091719,1.0262994668591736
3845,739,f_right_0.95,human,1.9824150726627874,e_n_0.100_n_100.100_0,65.91052606798743,1.2790429701694679
3846,739,f_right_1.95,rl,13.353773094175356,e_n_100.200_n_200.200_0,99.80431529324206,3.229585979273848
3847,739,f_up_0.67,human,6.270551859743909,e_n_100.100_n_100.200_0,18.60662234799542,1.0489069290549276
3848,739,f_right_0.96,rl,1.0497316647652066,e_n_0.100_n_100.100_0,56.778077275511336,1.126802114629737
3849,739,f_right_1.96,human,10.458806245891461,e_n_100.200_n_200.200_0,73.63554178388047,1.491021444739819
3850,739,f_right_0.97,human,0.8296333171233614,e_n_0.100_n_100.100_0,48.3561362202846,1.0934312580778869
3851,739,f_right_1.97,human,9.906954235513094,e_n_100.200_n_200.200_0,54.380675098914004,0.0
3852,739,f_up_0.68,human,6.3679691088542025,e_n_100.100_n_100.200_0,4.615851870217695,0.0
3853,739,f_right_0.98,human,0.6655565194623894,e_n_0.100_n_100.100_0,40.07091832788134,0.0
3854,739,f_right_1.98,rl,2.75,e_n_0.200_n_100.200_0,76.37662406305506,0.0
3855,739,f_up_0.69,rl,0.0,e_n_100.0_n_100.100_0,82.31629075718791,1.1283318358790055
3856,739,f_right_0.99,rl,0.5670790856284931,e_n_0.100_n_100.100_0,31.767192513064824,1.1081464338264526
3857,739,f_right_1.99,human,3.9990492983688006,e_n_0.200_n_100.200_0,64.8422317093369,1.407758285087912
3858,739,f_up_0.70,human,5.145638617539193,e_n_100.0_n_100.100_0,69.28911815978611,0.0
3859,739,f_right_0.100,human,0.6106316547834425,e_n_0.100_n_100.100_0,23.722528752794386,1.1027612745602147
3860,739,f_right_1.100,human,3.9508391810436003,e_n_0.200_n_100.200_0,53.05225205170799,0.0
3861,739,f_right_0.101,human,0.9314491527169849,e_n_0.100_n_100.100_0,15.474892594581913,0.0
3862,739,f_right_1.101,rl,7.449963088332998,e_n_0.200_n_100.200_0,25.6999815441665,2.068646676109015
3863,739,f_up_0.71,human,8.443999692791921,e_n_100.0_n_100.100_0,22.640980126800226,2.8083437865783063
3864,739,f_right_0.102,rl,1.3937229127522037,e_n_0.100_n_100.100_0,6.633830486554201,1.1483805667393507
3865,739,f_right_1.102,human,3.2696171297707024,e_n_0.200_n_100.200_0,8.356311621710317,1.7995389667502242
3866,740,f_up_0.60,rl,12.708531674960968,e_n_100.200_n_100.300_0,46.87663817411275,0.9644545040861261
3867,740,f_up_0.61,human,11.12742068615426,e_n_100.200_n_100.300_0,16.11679694307466,1.3517348699002005
3868,740,f_up_0.62,human,9.803965796987509,:n_100.200_0_0,3.3012748753076124,1.1713567505525146
3869,740,f_up_0.63,rl,9.240048037469789,e_n_100.100_n_100.200_0,84.7407188598383,1.4798788936536524
3870,740,f_up_0.64,human,8.364544158307195,e_n_100.100_n_100.200_0,66.99261183352105,1.63388456277846
3871,740,f_up_0.65,human,7.477976292964576,e_n_100.100_n_100.200_0,51.01430984077232,1.292428892340712
3872,740,f_right_0.93,rl,6.0,e_n_0.100_n_100.100_0,92.353423756594,1.9235564540281522
3873,740,f_right_0.94,human,4.231323332183518,e_n_0.100_n_100.100_0,78.54289634587714,1.7152523194239064
3874,740,f_up_0.66,rl,6.6966494798759415,e_n_100.100_n_100.200_0,36.047421570855164,1.2479469543575223
3875,740,f_right_0.95,human,2.4731636955909546,e_n_0.100_n_100.100_0,67.14710791578291,1.2830019890941295
3876,740,f_up_0.67,human,6.289159592722312,e_n_100.100_n_100.200_0,21.751202144356576,0.9372203837746972
3877,740,f_right_0.96,rl,1.4094943216157738,e_n_0.100_n_100.100_0,57.48282443631922,1.1700484292033817
3878,740,f_right_1.96,human,10.70709181199036,e_n_100.200_n_200.200_0,78.98908768987565,1.5136839881900068
3879,740,f_right_0.97,human,0.9137435085699167,e_n_0.100_n_100.100_0,48.81300797456956,1.0974033163612837
3880,740,f_right_1.97,human,10.115924273098898,e_n_100.200_n_200.200_0,59.43863723546345,1.3831022744712025
3881,740,f_up_0.68,human,6.289111343664908,e_n_100.100_n_100.200_0,7.7604075420501495,0.0
3882,740,f_right_0.98,human,0.7703340236466119,e_n_0.100_n_100.100_0,40.45608533970464,1.1054524092303994
3883,740,f_right_1.98,rl,1.0,e_n_0.200_n_100.200_0,76.87662406305506,0.0
3884,740,f_up_0.69,rl,0.0,e_n_100.0_n_100.100_0,82.31629075718791,1.1283318358790055
3885,740,f_right_0.99,rl,0.7533654782414985,e_n_0.100_n_100.100_0,32.14387525218557,1.1196739627860839
3886,740,f_right_1.99,human,3.6745638513446455,e_n_0.200_n_100.200_0,66.67951363500923,0.0
3887,740,f_up_0.70,human,3.668166280663223,e_n_100.0_n_100.100_0,71.12320130011773,0.0
3888,740,f_right_0.100,human,0.5793172238634055,e_n_0.100_n_100.100_0,24.01218736472609,0.0
3889,740,f_right_1.100,human,4.067079054864221,e_n_0.200_n_100.200_0,55.0857915791401,1.0632297017278127
3890,740,f_right_0.101,human,0.7112381214366889,e_n_0.100_n_100.100_0,15.830511655300258,0.0
3891,740,f_right_1.101,rl,7.867824155990122,e_n_0.200_n_100.200_0,29.633893622161562,1.6350990084286388
3892,740,f_up_0.71,human,9.391901722166041,e_n_100.0_n_100.100_0,27.336930987883246,2.897128590883958
3893,740,f_right_0.102,rl,1.2191372555005924,e_n_0.100_n_100.100_0,7.243399114304498,0.0
3894,740,f_right_1.102,human,4.3413043414034895,e_n_0.200_n_100.200_0,10.526963792412062,1.9923744005431987
3895,741,f_up_0.60,rl,12.708531674960968,e_n_100.200_n_100.300_0,53.23090401159323,0.9644545040861261
3896,741,f_up_0.61,human,11.186920831517321,e_n_100.200_n_100.300_0,21.71025735883332,1.075796575580123
3897,741,f_up_0.62,human,9.81194605259056,:n_100.200_0_0,8.207247901602893,0.9234456147479205
3898,741,f_up_0.63,rl,9.438345399040593,e_n_100.100_n_100.200_0,89.4598915593586,1.3218830933772714
3899,741,f_up_0.64,human,8.57826978629055,e_n_100.100_n_100.200_0,71.28174672666633,1.309006937807343
3900,741,f_up_0.65,human,7.753675327992364,e_n_100.100_n_100.200_0,54.891147504768504,1.377745997705621
3901,741,f_right_0.93,rl,6.75,e_n_0.100_n_100.100_0,95.728423756594,2.040043005016472
3902,741,f_right_0.94,human,5.009827642282797,e_n_0.100_n_100.100_0,81.04781016701854,1.807582967062012
3903,741,f_up_0.66,rl,6.987942677564973,e_n_100.100_n_100.200_0,39.54139290963765,1.3594776168320324
3904,741,f_right_0.95,human,3.1104381572289395,e_n_0.100_n_100.100_0,68.70232699439738,1.4316787171460994
3905,741,f_up_0.67,human,6.250987307867597,e_n_100.100_n_100.200_0,24.876695798290374,0.0
3906,741,f_right_0.96,rl,1.908666837835503,e_n_0.100_n_100.100_0,58.43715785523697,1.2476659502739456
3907,741,f_right_1.96,human,11.787946993437911,e_n_100.200_n_200.200_0,84.8830611865946,3.7949023620282794
3908,741,f_right_0.97,human,1.1062320868904467,e_n_0.100_n_100.100_0,49.36612401801478,1.1184734986434628
3909,741,f_right_1.97,human,10.268818155444803,e_n_100.200_n_200.200_0,64.57304631318586,1.2632096593525728
3910,741,f_up_0.68,human,6.3383792643435415,e_n_100.100_n_100.200_0,10.92959717422192,0.9803269973970651
3911,741,f_right_0.98,human,0.7577521926091175,e_n_0.100_n_100.100_0,40.8349614360092,0.0
3912,741,f_right_1.98,rl,0.0,e_n_0.200_n_100.200_0,76.87662406305506,0.0
3913,741,f_up_0.69,rl,0.0,e_n_100.0_n_100.100_0,82.31629075718791,1.1283318358790055
3914,741,f_right_0.99,rl,0.8606515042187878,e_n_0.100_n_100.100_0,32.57420100429497,1.103516038717768
3915,741,f_right_1.99,human,2.476833787923742,e_n_0.200_n_100.200_0,67.9179305289711,0.0
3916,741,f_up_0.70,human,2.650904284924883,e_n_100.0_n_100.100_0,72.44865344258017,0.0
3917,741,f_right_0.100,human,0.6225667713114794,e_n_0.100_n_100.100_0,24.323470750381826,1.1009467746459805
3918,741,f_right_1.100,human,3.9847309858913644,e_n_0.200_n_100.200_0,57.07815707208578,0.0
3919,741,f_right_0.101,human,0.6135454625618768,e_n_0.100_n_100.100_0,16.137284386581197,0.0
3920,741,f_right_1.101,rl,7.960480285252298,e_n_0.200_n_100.200_0,33.61413376478771,1.063424145053464
3921,741,f_up_0.71,human,10.047707412760683,e_n_100.0_n_100.100_0,32.360784694263586,2.385180421444689
3922,741,f_right_0.102,rl,1.0772420467336028,e_n_0.100_n_100.100_0,7.782020137671299,0.0
3923,741,f_right_1.102,human,5.381860615163291,e_n_0.200_n_100.200_0,13.217894099993707,2.18082704387853
3924,742,f_up_0.60,rl,12.708531674960968,e_n_100.200_n_100.300_0,59.585169849073715,0.9644545040861261
3925,742,f_up_0.61,human,11.182697221687956,e_n_100.200_n_100.300_0,27.301605969677297,0.0
3926,742,f_up_0.62,human,9.986758909382427,e_n_100.200_n_100.300_0,2.000627356294107,1.2990534489015368
3927,742,f_up_0.63,rl,9.48740618932834,e_n_100.100_n_100.200_0,94.20359465402277,1.0071723044409377
3928,742,f_up_0.64,human,8.704710701931885,e_n_100.100_n_100.200_0,75.63410207763226,1.145120125631819
3929,742,f_up_0.65,human,8.138291181636149,e_n_100.100_n_100.200_0,58.96029309558658,1.5993168736893708
3930,742,f_right_0.93,rl,7.5,e_n_0.100_n_100.100_0,99.478423756594,2.160325883498053
3931,742,f_right_0.94,human,5.696971927978781,e_n_0.100_n_100.100_0,83.89629613100793,1.7973231084055699
3932,742,f_up_0.66,rl,7.22175428085923,e_n_100.100_n_100.200_0,43.152270050067266,1.27988409881535
3933,742,f_right_0.95,human,3.8889557702109165,e_n_0.100_n_100.100_0,70.64680487950284,1.6409129933745104
3934,742,f_up_0.67,human,6.4191969458062665,e_n_100.100_n_100.200_0,28.08629427119351,1.151288612811922
3935,742,f_right_0.96,rl,2.3689442471948103,e_n_0.100_n_100.100_0,59.62162997883437,1.259474894362284
3936,742,f_right_1.96,human,11.787946993437911,e_n_100.200_n_200.200_0,90.77703468331356,0.9397059473566746
3937,742,f_right_0.97,human,1.460304294161062,e_n_0.100_n_100.100_0,50.09627616509531,1.1699404526416446
3938,742,f_right_1.97,human,10.563419038642445,e_n_100.200_n_200.200_0,69.85475583250708,1.6130293194944796
3939,742,f_up_0.68,human,6.412566587173869,e_n_100.100_n_100.200_0,14.135880467808853,1.0160096697014112
3940,742,f_right_0.98,human,0.9473411182866958,e_n_0.100_n_100.100_0,41.30863199515255,1.1187659545816349
3941,742,f_right_1.98,rl,0.75,e_n_0.200_n_100.200_0,77.25162406305506,1.2144477669212337
3942,742,f_up_0.69,rl,0.0,e_n_100.0_n_100.100_0,82.31629075718791,1.1283318358790055
3943,742,f_right_0.99,rl,0.8168287727210234,e_n_0.100_n_100.100_0,32.98261539065548,0.0
3944,742,f_right_1.99,human,1.2213921265123613,e_n_0.200_n_100.200_0,68.52862659222728,0.0
3945,742,f_up_0.70,human,1.851027224472357,e_n_100.0_n_100.100_0,73.37416705481634,0.0
3946,742,f_right_0.100,human,0.6385463374848606,e_n_0.100_n_100.100_0,24.642743919124257,1.0963761260192701
3947,742,f_right_1.100,human,3.2549644605308643,e_n_0.200_n_100.200_0,58.705639302351216,0.0
3948,742,f_right_0.101,human,0.573689873375007,e_n_0.100_n_100.100_0,16.4241293232687,0.0
3949,742,f_right_1.101,rl,7.897906820023477,e_n_0.200_n_100.200_0,37.56308717479945,0.0
3950,742,f_up_0.71,human,10.625346207291432,e_n_100.0_n_100.100_0,37.6734577979093,2.2920262327162497
3951,742,f_right_0.102,rl,0.7899150654118365,e_n_0.100_n_100.100_0,8.176977670377218,0.0
3952,742,f_right_1.102,human,6.424594329985026,e_n_0.200_n_100.200_0,16.43019126498622,2.41048887426941
3953,742,f_up_0.72,rl,0.0,e_n_100.0_n_100.100_0,5.1,1.1283318358790055
3954,743,f_up_0.60,rl,12.708531674960968,e_n_100.200_n_100.300_0,65.9394356865542,0.9644545040861261
3955,743,f_up_0.61,human,11.121072279532548,e_n_100.200_n_100.300_0,32.86214210944357,0.0
3956,743,f_up_0.62,human,10.126038559291977,e_n_100.200_n_100.300_0,7.063646635940096,1.2255622386036726
3957,743,f_up_0.63,rl,9.589118783538119,e_n_100.100_n_100.200_0,98.99815404579182,1.1223062407276083
3958,743,f_up_0.64,human,8.995750909047096,e_n_100.100_n_100.200_0,80.13197753215582,1.4863310883262788
3959,743,f_up_0.65,human,8.269987991586474,e_n_100.100_n_100.200_0,63.09528709137982,1.1418903257494475
3960,743,f_right_0.93,rl,8.25,:n_100.100_1_0,3.6034237565939975,2.284405089472896
3961,743,f_right_0.94,human,6.413368338156161,e_n_0.100_n_100.100_0,87.10298030008602,1.9389943507691088
